"state1","statename1","mi_to_state","state2","statename2"
"36","New York",828.33569311642,"13","Georgia"
"36","New York",911.949875563965,"19","Iowa"
"36","New York",931.476482625117,"01","Alabama"
"36","New York",936.624592930559,"29","Missouri"
"36","New York",942.257838362024,"27","Minnesota"
"36","New York",1040.66654937145,"28","Mississippi"
"36","New York",1058.89156244043,"05","Arkansas"
"36","New York",1068.53326768794,"12","Florida"
"36","New York",1219.05759147599,"22","Louisiana"
"36","New York",1227.70116251458,"20","Kansas"
"36","New York",1231.18988683011,"46","South Dakota"
"36","New York",1238.24534493358,"31","Nebraska"
"36","New York",1245.03366935053,"38","North Dakota"
"36","New York",1271.03744105954,"40","Oklahoma"
"36","New York",1518.19024599297,"48","Texas"
"36","New York",1575.57867576621,"08","Colorado"
"36","New York",1605.65916545267,"56","Wyoming"
"36","New York",1674.23736175379,"30","Montana"
"36","New York",1736.34040967822,"35","New Mexico"
"36","New York",1788.96766663956,"72","Puerto Rico"
"36","New York",1878.47786380572,"49","Utah"
"36","New York",1934.992177507,"16","Idaho"
"36","New York",2018.72385957027,"04","Arizona"
"36","New York",2128.0152843141,"32","Nevada"
"36","New York",2183.24369106354,"53","Washington"
"36","New York",2231.59298090869,"41","Oregon"
"36","New York",2331.70411522089,"06","California"
"36","New York",3252.26344584422,"02","Alaska"
"36","New York",4796.63949046855,"15","Hawaii"
"37","North Carolina",139.367363717953,"51","Virginia"
"37","North Carolina",151.073496536644,"45","South Carolina"
"37","North Carolina",229.820136569048,"54","West Virginia"
"37","North Carolina",259.906989668222,"11","District of Columbia"
"37","North Carolina",271.386358710475,"24","Maryland"
"37","North Carolina",312.940237706616,"10","Delaware"
"37","North Carolina",317.37475931674,"13","Georgia"
"37","North Carolina",368.692506773161,"21","Kentucky"
"37","North Carolina",377.325668893973,"42","Pennsylvania"
"37","North Carolina",389.147148495227,"39","Ohio"
"37","North Carolina",398.618885709821,"34","New Jersey"
"37","North Carolina",405.537033081215,"47","Tennessee"
"37","North Carolina",481.4312229732,"01","Alabama"
"37","North Carolina",493.392690304034,"18","Indiana"
"37","North Carolina",525.591524206739,"12","Florida"
"37","North Carolina",541.081388258127,"09","Connecticut"
"37","North Carolina",543.322727098936,"36","New York"
"37","North Carolina",586.055013332501,"44","Rhode Island"
"37","North Carolina",614.352545383048,"25","Massachusetts"
"37","North Carolina",630.755956698762,"17","Illinois"
"37","North Carolina",633.153068447285,"28","Mississippi"
"37","North Carolina",680.726545366637,"50","Vermont"
"37","North Carolina",690.091036018873,"33","New Hampshire"
"37","North Carolina",728.611310881009,"26","Michigan"
"37","North Carolina",752.265847946523,"05","Arkansas"
"37","North Carolina",760.285201505178,"29","Missouri"
"37","North Carolina",800.063333695272,"22","Louisiana"
"37","North Carolina",839.524156418761,"55","Wisconsin"
"37","North Carolina",873.854978167485,"23","Maine"
"37","North Carolina",893.57402520118,"19","Iowa"
"37","North Carolina",1030.19727605124,"40","Oklahoma"
"37","North Carolina",1079.48791621056,"20","Kansas"
"37","North Carolina",1079.66588491231,"27","Minnesota"
"37","North Carolina",1188.54387333115,"31","Nebraska"
"37","North Carolina",1192.98120942649,"48","Texas"
"37","North Carolina",1270.18757432204,"46","South Dakota"
"37","North Carolina",1369.50707372829,"38","North Dakota"
"37","North Carolina",1427.62397025686,"72","Puerto Rico"
"37","North Carolina",1464.58159746231,"08","Colorado"
"37","North Carolina",1525.20046328762,"35","New Mexico"
"37","North Carolina",1595.59794134285,"56","Wyoming"
"37","North Carolina",1756.6803706844,"30","Montana"
"37","North Carolina",1793.73547138762,"49","Utah"
"37","North Carolina",1834.60890555649,"04","Arizona"
"37","North Carolina",1956.92900796828,"16","Idaho"
"37","North Carolina",2058.28927146064,"32","Nevada"
"37","North Carolina",2234.61125791935,"06","California"
"37","North Carolina",2254.06807756463,"41","Oregon"
"37","North Carolina",2266.27978325736,"53","Washington"
"37","North Carolina",3561.35514083773,"02","Alaska"
"37","North Carolina",4686.72259173538,"15","Hawaii"
"38","North Dakota",208.259127113187,"46","South Dakota"
"38","North Dakota",305.95026938868,"27","Minnesota"
"38","North Dakota",409.80666747995,"31","Nebraska"
"38","North Dakota",430.841994137973,"30","Montana"
"38","North Dakota",462.138478685748,"56","Wyoming"
"38","North Dakota",504.966720468735,"19","Iowa"
"38","North Dakota",550.784054408918,"55","Wisconsin"
"38","North Dakota",627.75523847255,"20","Kansas"
"38","North Dakota",637.208414026926,"08","Colorado"
"38","North Dakota",712.740074194804,"16","Idaho"
"38","North Dakota",729.992972179711,"26","Michigan"
"38","North Dakota",747.423134048113,"29","Missouri"
"38","North Dakota",757.849557323261,"17","Illinois"
"38","North Dakota",792.686825193158,"49","Utah"
"38","North Dakota",834.112855139913,"40","Oklahoma"
"38","North Dakota",877.710991495886,"18","Indiana"
"38","North Dakota",938.501121580817,"53","Washington"
"38","North Dakota",946.107098399271,"35","New Mexico"
"38","North Dakota",961.607129223964,"05","Arkansas"
"38","North Dakota",983.263081681898,"32","Nevada"
"38","North Dakota",998.878721894866,"41","Oregon"
"38","North Dakota",1004.96917868162,"39","Ohio"
"38","North Dakota",1029.76722363502,"21","Kentucky"
"38","North Dakota",1079.63344362272,"47","Tennessee"
"38","North Dakota",1082.37808334847,"04","Arizona"
"38","North Dakota",1108.78426416403,"48","Texas"
"38","North Dakota",1166.98631338971,"28","Mississippi"
"38","North Dakota",1167.22111692439,"54","West Virginia"
"38","North Dakota",1202.02506647547,"06","California"
"38","North Dakota",1203.96081355274,"42","Pennsylvania"
"38","North Dakota",1235.2634548122,"22","Louisiana"
"38","North Dakota",1241.8244357352,"01","Alabama"
"38","North Dakota",1245.03366935053,"36","New York"
"38","North Dakota",1298.61974987214,"51","Virginia"
"38","North Dakota",1313.72588044239,"11","District of Columbia"
"38","North Dakota",1327.31074905239,"24","Maryland"
"38","North Dakota",1352.44133396103,"50","Vermont"
"38","North Dakota",1358.36766712357,"13","Georgia"
"38","North Dakota",1369.50707372829,"37","North Carolina"
"38","North Dakota",1375.430425211,"34","New Jersey"
"38","North Dakota",1380.42151485627,"10","Delaware"
"38","North Dakota",1384.339198423,"45","South Carolina"
"38","North Dakota",1412.81105387117,"33","New Hampshire"
"38","North Dakota",1415.92095701093,"09","Connecticut"
"38","North Dakota",1457.39917040697,"25","Massachusetts"
"38","North Dakota",1472.13796294121,"44","Rhode Island"
"38","North Dakota",1510.83041422737,"23","Maine"
"38","North Dakota",1631.64227429425,"12","Florida"
"38","North Dakota",2243.64704785407,"02","Alaska"
"38","North Dakota",2785.70286540912,"72","Puerto Rico"
"38","North Dakota",3600.39876746025,"15","Hawaii"
"39","Ohio",165.411950185908,"54","West Virginia"
"39","Ohio",191.890511439537,"18","Indiana"
"39","Ohio",242.565596542416,"21","Kentucky"
"39","Ohio",258.173368806959,"42","Pennsylvania"
"39","Ohio",295.12319907311,"51","Virginia"
"39","Ohio",320.328004516756,"11","District of Columbia"
"39","Ohio",336.608827208928,"24","Maryland"
"39","Ohio",340.204217739703,"17","Illinois"
"39","Ohio",340.488096026389,"26","Michigan"
"39","Ohio",371.642591416554,"47","Tennessee"
"39","Ohio",389.147148495227,"37","North Carolina"
"39","Ohio",398.326737314788,"10","Delaware"
"39","Ohio",405.650381063993,"36","New York"
"39","Ohio",424.657265801879,"34","New Jersey"
"39","Ohio",459.940226393038,"55","Wisconsin"
"39","Ohio",463.32586275881,"45","South Carolina"
"39","Ohio",525.554564388322,"09","Connecticut"
"39","Ohio",539.272438669593,"29","Missouri"
"39","Ohio",539.370919269225,"13","Georgia"
"39","Ohio",571.263203286728,"19","Iowa"
"39","Ohio",571.431067331738,"50","Vermont"
"39","Ohio",577.549523041538,"01","Alabama"
"39","Ohio",588.547837683142,"44","Rhode Island"
"39","Ohio",594.478034618509,"25","Massachusetts"
"39","Ohio",613.230070300507,"33","New Hampshire"
"39","Ohio",654.217847939532,"05","Arkansas"
"39","Ohio",658.055744719918,"28","Mississippi"
"39","Ohio",705.397434602486,"27","Minnesota"
"39","Ohio",788.571498668676,"23","Maine"
"39","Ohio",826.362037156447,"12","Florida"
"39","Ohio",833.63279810908,"22","Louisiana"
"39","Ohio",845.288067721079,"20","Kansas"
"39","Ohio",869.364824903892,"40","Oklahoma"
"39","Ohio",893.914232077406,"31","Nebraska"
"39","Ohio",934.05377958149,"46","South Dakota"
"39","Ohio",1004.96917868162,"38","North Dakota"
"39","Ohio",1112.60260454445,"48","Texas"
"39","Ohio",1212.35606183614,"08","Colorado"
"39","Ohio",1288.36936602284,"56","Wyoming"
"39","Ohio",1344.71858355049,"35","New Mexico"
"39","Ohio",1411.84417835658,"30","Montana"
"39","Ohio",1529.73493268205,"49","Utah"
"39","Ohio",1636.35390279784,"04","Arizona"
"39","Ohio",1639.2268594611,"16","Idaho"
"39","Ohio",1788.27788692821,"32","Nevada"
"39","Ohio",1814.21476233639,"72","Puerto Rico"
"39","Ohio",1926.150654855,"53","Washington"
"39","Ohio",1938.88049890807,"41","Oregon"
"39","Ohio",1982.00563962886,"06","California"
"39","Ohio",3173.44068779986,"02","Alaska"
"39","Ohio",4451.72387072947,"15","Hawaii"
"40","Oklahoma",206.989842473153,"20","Kansas"
"40","Oklahoma",288.508787955111,"05","Arkansas"
"40","Oklahoma",305.100660916851,"48","Texas"
"40","Oklahoma",336.814119591492,"29","Missouri"
"40","Oklahoma",430.113232910045,"31","Nebraska"
"40","Oklahoma",463.282216185142,"22","Louisiana"
"40","Oklahoma",490.483124102977,"28","Mississippi"
"40","Oklahoma",495.127743888141,"35","New Mexico"
"40","Oklahoma",496.533785361123,"19","Iowa"
"40","Oklahoma",499.4350617694,"08","Colorado"
"40","Oklahoma",550.982889339187,"17","Illinois"
"40","Oklahoma",624.671938194636,"47","Tennessee"
"40","Oklahoma",628.957704621553,"46","South Dakota"
"40","Oklahoma",639.141064596883,"01","Alabama"
"40","Oklahoma",680.077282548648,"18","Indiana"
"40","Oklahoma",689.3978717977,"21","Kentucky"
"40","Oklahoma",741.070541273069,"56","Wyoming"
"40","Oklahoma",746.759276390307,"55","Wisconsin"
"40","Oklahoma",760.551449640957,"27","Minnesota"
"40","Oklahoma",804.839264204114,"04","Arizona"
"40","Oklahoma",817.99847992695,"49","Utah"
"40","Oklahoma",829.304364901709,"13","Georgia"
"40","Oklahoma",834.112855139913,"38","North Dakota"
"40","Oklahoma",869.364824903892,"39","Ohio"
"40","Oklahoma",891.511308232395,"26","Michigan"
"40","Oklahoma",950.693093955399,"45","South Carolina"
"40","Oklahoma",951.583832616117,"54","West Virginia"
"40","Oklahoma",1009.68501552069,"30","Montana"
"40","Oklahoma",1009.69415412578,"12","Florida"
"40","Oklahoma",1030.19727605124,"37","North Carolina"
"40","Oklahoma",1051.16635632058,"51","Virginia"
"40","Oklahoma",1078.20459217714,"32","Nevada"
"40","Oklahoma",1084.55126010701,"16","Idaho"
"40","Oklahoma",1125.22628949652,"42","Pennsylvania"
"40","Oklahoma",1146.32440147413,"11","District of Columbia"
"40","Oklahoma",1164.92723220736,"24","Maryland"
"40","Oklahoma",1228.90520003923,"06","California"
"40","Oklahoma",1230.89467900517,"10","Delaware"
"40","Oklahoma",1271.03744105954,"36","New York"
"40","Oklahoma",1279.73635484821,"34","New Jersey"
"40","Oklahoma",1351.95817644168,"41","Oregon"
"40","Oklahoma",1393.24205813077,"09","Connecticut"
"40","Oklahoma",1433.63540545867,"50","Vermont"
"40","Oklahoma",1439.61518780369,"53","Washington"
"40","Oklahoma",1455.83717016459,"44","Rhode Island"
"40","Oklahoma",1463.50721532038,"25","Massachusetts"
"40","Oklahoma",1479.60890816354,"33","New Hampshire"
"40","Oklahoma",1647.720570981,"23","Maine"
"40","Oklahoma",2244.52595214184,"72","Puerto Rico"
"40","Oklahoma",2993.07766807184,"02","Alaska"
"40","Oklahoma",3658.82223421756,"15","Hawaii"
"41","Oregon",238.008850235865,"53","Washington"
"41","Oregon",299.663191323747,"16","Idaho"
"41","Oregon",381.466966763279,"32","Nevada"
"41","Oregon",474.816270265201,"06","California"
"41","Oregon",562.407124965887,"49","Utah"
"41","Oregon",572.356272039094,"30","Montana"
"41","Oregon",658.567146661661,"56","Wyoming"
"41","Oregon",828.855610762961,"04","Arizona"
"41","Oregon",852.966389336903,"08","Colorado"
"41","Oregon",998.878721894866,"38","North Dakota"
"41","Oregon",1007.48159822344,"46","South Dakota"
"41","Oregon",1015.23911480718,"35","New Mexico"
"41","Oregon",1066.02288360187,"31","Nebraska"
"41","Oregon",1211.4246819523,"20","Kansas"
"41","Oregon",1291.74178135927,"27","Minnesota"
"41","Oregon",1351.95817644168,"40","Oklahoma"
"41","Oregon",1370.48472417387,"19","Iowa"
"41","Oregon",1445.74148907944,"48","Texas"
"41","Oregon",1507.58640750213,"29","Missouri"
"41","Oregon",1520.00525917951,"55","Wisconsin"
"41","Oregon",1619.09634158565,"05","Arkansas"
"41","Oregon",1626.73624006673,"17","Illinois"
"41","Oregon",1713.44508842504,"26","Michigan"
"41","Oregon",1774.02792684835,"18","Indiana"
"41","Oregon",1808.95530298949,"22","Louisiana"
"41","Oregon",1836.30724645338,"28","Mississippi"
"41","Oregon",1842.16294728249,"02","Alaska"
"41","Oregon",1885.43220382827,"47","Tennessee"
"41","Oregon",1886.46670226913,"21","Kentucky"
"41","Oregon",1938.88049890807,"39","Ohio"
"41","Oregon",1970.50306890289,"01","Alabama"
"41","Oregon",2087.54375056214,"54","West Virginia"
"41","Oregon",2142.02196697675,"13","Georgia"
"41","Oregon",2167.88634876815,"42","Pennsylvania"
"41","Oregon",2216.09280163849,"51","Virginia"
"41","Oregon",2224.26883122514,"45","South Carolina"
"41","Oregon",2231.59298090869,"36","New York"
"41","Oregon",2254.06807756463,"37","North Carolina"
"41","Oregon",2258.88330063658,"11","District of Columbia"
"41","Oregon",2274.64850712016,"24","Maryland"
"41","Oregon",2333.91769935438,"10","Delaware"
"41","Oregon",2342.7248987161,"34","New Jersey"
"41","Oregon",2347.85725225168,"50","Vermont"
"41","Oregon",2356.65926067996,"12","Florida"
"41","Oregon",2399.43377282506,"09","Connecticut"
"41","Oregon",2407.84460518426,"33","New Hampshire"
"41","Oregon",2446.32873235863,"25","Massachusetts"
"41","Oregon",2458.071996988,"44","Rhode Island"
"41","Oregon",2509.70832506397,"23","Maine"
"41","Oregon",2608.00666837557,"15","Hawaii"
"41","Oregon",3586.9954269571,"72","Puerto Rico"
"42","Pennsylvania",144.721981410905,"11","District of Columbia"
"42","Pennsylvania",148.422299482287,"24","Maryland"
"42","Pennsylvania",175.033502412289,"34","New Jersey"
"42","Pennsylvania",180.096552787194,"36","New York"
"42","Pennsylvania",182.549215093932,"10","Delaware"
"42","Pennsylvania",215.083763395947,"54","West Virginia"
"42","Pennsylvania",237.958526990555,"51","Virginia"
"42","Pennsylvania",258.173368806959,"39","Ohio"
"42","Pennsylvania",268.048431024026,"09","Connecticut"
"42","Pennsylvania",330.816619044489,"44","Rhode Island"
"42","Pennsylvania",338.981177889288,"25","Massachusetts"
"42","Pennsylvania",341.271178668704,"50","Vermont"
"42","Pennsylvania",371.994820098288,"33","New Hampshire"
"42","Pennsylvania",377.325668893973,"37","North Carolina"
"42","Pennsylvania",450.06177190754,"18","Indiana"
"42","Pennsylvania",462.253796099073,"21","Kentucky"
"42","Pennsylvania",480.522624512623,"26","Michigan"
"42","Pennsylvania",513.259782518114,"45","South Carolina"
"42","Pennsylvania",556.04677849124,"23","Maine"
"42","Pennsylvania",577.926608918057,"47","Tennessee"
"42","Pennsylvania",597.096530765995,"17","Illinois"
"42","Pennsylvania",649.858716477903,"13","Georgia"
"42","Pennsylvania",654.607778254093,"55","Wisconsin"
"42","Pennsylvania",752.033981806259,"01","Alabama"
"42","Pennsylvania",797.192388851329,"29","Missouri"
"42","Pennsylvania",813.643068901738,"19","Iowa"
"42","Pennsylvania",864.958609891319,"28","Mississippi"
"42","Pennsylvania",896.921573696469,"05","Arkansas"
"42","Pennsylvania",898.090657852797,"27","Minnesota"
"42","Pennsylvania",898.149882728355,"12","Florida"
"42","Pennsylvania",1043.47342393018,"22","Louisiana"
"42","Pennsylvania",1102.6541812021,"20","Kansas"
"42","Pennsylvania",1125.22628949652,"40","Oklahoma"
"42","Pennsylvania",1140.24310168788,"31","Nebraska"
"42","Pennsylvania",1160.4842746132,"46","South Dakota"
"42","Pennsylvania",1203.96081355274,"38","North Dakota"
"42","Pennsylvania",1358.54167978162,"48","Texas"
"42","Pennsylvania",1465.93474292464,"08","Colorado"
"42","Pennsylvania",1525.73735498727,"56","Wyoming"
"42","Pennsylvania",1602.8377015821,"35","New Mexico"
"42","Pennsylvania",1625.09558053379,"30","Montana"
"42","Pennsylvania",1707.42331074589,"72","Puerto Rico"
"42","Pennsylvania",1779.49085359559,"49","Utah"
"42","Pennsylvania",1868.71269805556,"16","Idaho"
"42","Pennsylvania",1894.17618668195,"04","Arizona"
"42","Pennsylvania",2035.4520109728,"32","Nevada"
"42","Pennsylvania",2139.0078675906,"53","Washington"
"42","Pennsylvania",2167.88634876815,"41","Oregon"
"42","Pennsylvania",2232.68104772598,"06","California"
"42","Pennsylvania",3296.26976170667,"02","Alaska"
"42","Pennsylvania",4702.3988987233,"15","Hawaii"
"44","Rhode Island",38.6449815472945,"25","Massachusetts"
"44","Rhode Island",63.1286719544565,"09","Connecticut"
"44","Rhode Island",143.260207543231,"33","New Hampshire"
"44","Rhode Island",179.821448717385,"50","Vermont"
"44","Rhode Island",193.718165954073,"34","New Jersey"
"44","Rhode Island",227.133651862154,"36","New York"
"44","Rhode Island",273.985239266881,"10","Delaware"
"44","Rhode Island",298.839500110433,"23","Maine"
"44","Rhode Island",327.37969415342,"24","Maryland"
"44","Rhode Island",330.816619044489,"42","Pennsylvania"
"44","Rhode Island",344.140897416579,"11","District of Columbia"
"44","Rhode Island",473.080698843269,"51","Virginia"
"44","Rhode Island",521.535311339191,"54","West Virginia"
"44","Rhode Island",586.055013332501,"37","North Carolina"
"44","Rhode Island",588.547837683142,"39","Ohio"
"44","Rhode Island",737.099101412946,"45","South Carolina"
"44","Rhode Island",744.965660778313,"26","Michigan"
"44","Rhode Island",780.334986119449,"18","Indiana"
"44","Rhode Island",784.134083377015,"21","Kentucky"
"44","Rhode Island",890.361143177416,"47","Tennessee"
"44","Rhode Island",900.428689880181,"13","Georgia"
"44","Rhode Island",925.403073903763,"17","Illinois"
"44","Rhode Island",938.762287738951,"55","Wisconsin"
"44","Rhode Island",1039.45734101006,"01","Alabama"
"44","Rhode Island",1094.99351461064,"12","Florida"
"44","Rhode Island",1127.80649192464,"29","Missouri"
"44","Rhode Island",1128.2750952056,"19","Iowa"
"44","Rhode Island",1169.33999410188,"27","Minnesota"
"44","Rhode Island",1169.51526470298,"28","Mississippi"
"44","Rhode Island",1221.98648961538,"05","Arkansas"
"44","Rhode Island",1346.68255331751,"22","Louisiana"
"44","Rhode Island",1430.68441499196,"20","Kansas"
"44","Rhode Island",1455.576368014,"31","Nebraska"
"44","Rhode Island",1455.83717016459,"40","Oklahoma"
"44","Rhode Island",1456.05765757087,"46","South Dakota"
"44","Rhode Island",1472.13796294121,"38","North Dakota"
"44","Rhode Island",1643.4000563167,"72","Puerto Rico"
"44","Rhode Island",1683.90206988203,"48","Texas"
"44","Rhode Island",1788.23079685047,"08","Colorado"
"44","Rhode Island",1829.11487421235,"56","Wyoming"
"44","Rhode Island",1901.3625630453,"30","Montana"
"44","Rhode Island",1933.16892863201,"35","New Mexico"
"44","Rhode Island",2096.26015338623,"49","Utah"
"44","Rhode Island",2161.0836952486,"16","Idaho"
"44","Rhode Island",2222.70135061232,"04","Arizona"
"44","Rhode Island",2348.34274250172,"32","Nevada"
"44","Rhode Island",2410.27068891477,"53","Washington"
"44","Rhode Island",2458.071996988,"41","Oregon"
"44","Rhode Island",2549.79448093428,"06","California"
"44","Rhode Island",3448.27553156725,"02","Alaska"
"44","Rhode Island",5017.29363716528,"15","Hawaii"
"45","South Carolina",151.073496536644,"37","North Carolina"
"45","South Carolina",171.543176855368,"13","Georgia"
"45","South Carolina",280.295434521683,"51","Virginia"
"45","South Carolina",330.051399951449,"54","West Virginia"
"45","South Carolina",340.284706894104,"47","Tennessee"
"45","South Carolina",354.554336422848,"01","Alabama"
"45","South Carolina",354.808850441687,"21","Kentucky"
"45","South Carolina",385.367932611359,"12","Florida"
"45","South Carolina",407.737539262188,"11","District of Columbia"
"45","South Carolina",420.415451755163,"24","Maryland"
"45","South Carolina",463.32586275881,"39","Ohio"
"45","South Carolina",463.970983465694,"10","Delaware"
"45","South Carolina",513.126524600312,"18","Indiana"
"45","South Carolina",513.259782518114,"42","Pennsylvania"
"45","South Carolina",514.82267983814,"28","Mississippi"
"45","South Carolina",549.346446656561,"34","New Jersey"
"45","South Carolina",627.901549278779,"17","Illinois"
"45","South Carolina",664.261567208607,"05","Arkansas"
"45","South Carolina",671.686810854212,"22","Louisiana"
"45","South Carolina",686.023702872593,"36","New York"
"45","South Carolina",691.963740330353,"09","Connecticut"
"45","South Carolina",716.962383152208,"29","Missouri"
"45","South Carolina",737.099101412946,"44","Rhode Island"
"45","South Carolina",765.396838606076,"25","Massachusetts"
"45","South Carolina",799.650672761599,"26","Michigan"
"45","South Carolina",828.765863446304,"50","Vermont"
"45","South Carolina",840.057197810122,"33","New Hampshire"
"45","South Carolina",880.093201776634,"55","Wisconsin"
"45","South Carolina",889.699578493479,"19","Iowa"
"45","South Carolina",950.693093955399,"40","Oklahoma"
"45","South Carolina",1024.39366604854,"23","Maine"
"45","South Carolina",1026.48278914886,"20","Kansas"
"45","South Carolina",1083.62878535388,"48","Texas"
"45","South Carolina",1108.81533433329,"27","Minnesota"
"45","South Carolina",1160.39479904785,"31","Nebraska"
"45","South Carolina",1264.41362028184,"46","South Dakota"
"45","South Carolina",1384.339198423,"38","North Dakota"
"45","South Carolina",1401.65834294981,"72","Puerto Rico"
"45","South Carolina",1410.54403573683,"08","Colorado"
"45","South Carolina",1441.6980369272,"35","New Mexico"
"45","South Carolina",1567.07897823637,"56","Wyoming"
"45","South Carolina",1740.68009184225,"49","Utah"
"45","South Carolina",1750.76732348193,"30","Montana"
"45","South Carolina",1753.811803353,"04","Arizona"
"45","South Carolina",1930.8478149927,"16","Idaho"
"45","South Carolina",2005.59389209189,"32","Nevada"
"45","South Carolina",2172.50556465069,"06","California"
"45","South Carolina",2224.26883122514,"41","Oregon"
"45","South Carolina",2253.12158496326,"53","Washington"
"45","South Carolina",3604.49036163324,"02","Alaska"
"45","South Carolina",4608.09651108988,"15","Hawaii"
"46","South Dakota",201.727215219578,"31","Nebraska"
"46","South Dakota",208.259127113187,"38","North Dakota"
"46","South Dakota",320.146163055906,"27","Minnesota"
"46","South Dakota",376.869875204553,"19","Iowa"
"46","South Dakota",378.173032217497,"56","Wyoming"
"46","South Dakota",422.018736795854,"20","Kansas"
"46","South Dakota",464.334210448521,"08","Colorado"
"46","South Dakota",487.080204419702,"30","Montana"
"46","South Dakota",518.199350853323,"55","Wisconsin"
"46","South Dakota",582.610790690252,"29","Missouri"
"46","South Dakota",628.957704621553,"40","Oklahoma"
"46","South Dakota",640.534414199825,"17","Illinois"
"46","South Dakota",684.367932417738,"49","Utah"
"46","South Dakota",708.229110216386,"16","Idaho"
"46","South Dakota",716.237700734437,"26","Michigan"
"46","South Dakota",758.964316396944,"35","New Mexico"
"46","South Dakota",778.441968514113,"05","Arkansas"
"46","South Dakota",779.128400463425,"18","Indiana"
"46","South Dakota",900.53938084398,"48","Texas"
"46","South Dakota",911.449747074751,"32","Nevada"
"46","South Dakota",912.018930815309,"21","Kentucky"
"46","South Dakota",930.436863515817,"04","Arizona"
"46","South Dakota",934.05377958149,"39","Ohio"
"46","South Dakota",941.183656396814,"47","Tennessee"
"46","South Dakota",991.64360989244,"28","Mississippi"
"46","South Dakota",996.694345458945,"53","Washington"
"46","South Dakota",1007.48159822344,"41","Oregon"
"46","South Dakota",1044.76156138909,"22","Louisiana"
"46","South Dakota",1082.26422232376,"01","Alabama"
"46","South Dakota",1087.41690603481,"54","West Virginia"
"46","South Dakota",1124.7253475774,"06","California"
"46","South Dakota",1160.4842746132,"42","Pennsylvania"
"46","South Dakota",1217.24227971998,"13","Georgia"
"46","South Dakota",1217.83218578568,"51","Virginia"
"46","South Dakota",1231.18988683011,"36","New York"
"46","South Dakota",1253.09150147574,"11","District of Columbia"
"46","South Dakota",1264.41362028184,"45","South Carolina"
"46","South Dakota",1268.51249715586,"24","Maryland"
"46","South Dakota",1270.18757432204,"37","North Carolina"
"46","South Dakota",1327.01478782683,"10","Delaware"
"46","South Dakota",1335.39146490057,"34","New Jersey"
"46","South Dakota",1357.92264684224,"50","Vermont"
"46","South Dakota",1396.22108774065,"09","Connecticut"
"46","South Dakota",1416.60653953072,"33","New Hampshire"
"46","South Dakota",1446.67006716747,"25","Massachusetts"
"46","South Dakota",1456.05765757087,"44","Rhode Island"
"46","South Dakota",1477.35797330917,"12","Florida"
"46","South Dakota",1536.53720945302,"23","Maine"
"46","South Dakota",2409.95921206269,"02","Alaska"
"46","South Dakota",2662.42708295058,"72","Puerto Rico"
"46","South Dakota",3571.10795482118,"15","Hawaii"
"47","Tennessee",129.691512097726,"21","Kentucky"
"47","Tennessee",217.333897328845,"01","Alabama"
"47","Tennessee",278.734390442908,"13","Georgia"
"47","Tennessee",279.468040624267,"18","Indiana"
"47","Tennessee",289.238269646896,"28","Mississippi"
"47","Tennessee",330.564540926689,"17","Illinois"
"47","Tennessee",340.284706894104,"45","South Carolina"
"47","Tennessee",349.706779707847,"05","Arkansas"
"47","Tennessee",369.302281478251,"54","West Virginia"
"47","Tennessee",371.642591416554,"39","Ohio"
"47","Tennessee",377.923216992551,"29","Missouri"
"47","Tennessee",405.537033081215,"37","North Carolina"
"47","Tennessee",440.671855323438,"51","Virginia"
"47","Tennessee",467.207657180384,"22","Louisiana"
"47","Tennessee",553.545634541621,"11","District of Columbia"
"47","Tennessee",560.758165492332,"12","Florida"
"47","Tennessee",571.904502386596,"24","Maryland"
"47","Tennessee",575.31049096765,"19","Iowa"
"47","Tennessee",577.926608918057,"42","Pennsylvania"
"47","Tennessee",621.687942116239,"26","Michigan"
"47","Tennessee",624.671938194636,"40","Oklahoma"
"47","Tennessee",631.204267366104,"55","Wisconsin"
"47","Tennessee",635.689946093188,"10","Delaware"
"47","Tennessee",686.550723805188,"20","Kansas"
"47","Tennessee",700.003524854989,"34","New Jersey"
"47","Tennessee",752.12336260269,"36","New York"
"47","Tennessee",803.354655702795,"48","Texas"
"47","Tennessee",824.064134890846,"31","Nebraska"
"47","Tennessee",829.191774713276,"27","Minnesota"
"47","Tennessee",831.674009581204,"09","Connecticut"
"47","Tennessee",890.361143177416,"44","Rhode Island"
"47","Tennessee",906.942966536117,"25","Massachusetts"
"47","Tennessee",917.559898317368,"50","Vermont"
"47","Tennessee",941.183656396814,"46","South Dakota"
"47","Tennessee",949.856224150413,"33","New Hampshire"
"47","Tennessee",1071.1620033473,"08","Colorado"
"47","Tennessee",1079.63344362272,"38","North Dakota"
"47","Tennessee",1119.66599785028,"35","New Mexico"
"47","Tennessee",1133.68730160532,"23","Maine"
"47","Tennessee",1229.3567707029,"56","Wyoming"
"47","Tennessee",1401.32053876386,"49","Utah"
"47","Tennessee",1423.97909443879,"30","Montana"
"47","Tennessee",1429.23729144224,"04","Arizona"
"47","Tennessee",1593.31645927679,"16","Idaho"
"47","Tennessee",1666.29007949639,"32","Nevada"
"47","Tennessee",1722.44141169246,"72","Puerto Rico"
"47","Tennessee",1836.14991644513,"06","California"
"47","Tennessee",1885.43220382827,"41","Oregon"
"47","Tennessee",1920.45266395063,"53","Washington"
"47","Tennessee",3319.39567112831,"02","Alaska"
